REQ_SERIAL,RISUID,reson  bik,tavalod,tahol,ttakafol,basavad-bisavad,RQ_RLDATE,elat-gath,RISUID,edu,mablag,age,label 
2.57E+12,43275072,1,13420615,2,4,1,,1,43275072,,2635200,55,1
2.57E+12,43271519,1,13510331,2,2,1,13,1,43271519,,2196000,46,1
2.57E+12,43270816,1,13550805,2,2,1,13,1,43270816,,2196000,41,1
2.57E+12,43267172,1,13530801,2,3,1,13,1,43267172,,2196000,43,1
2.57E+12,43267973,1,13470201,2,0,1,13,1,43267973,,2196000,50,1
2.57E+12,43281484,2,13560101,1,0,1,,1,43281484,,6089100,41,1
2.57E+12,26202144,1,13500122,2,2,1,13,1,26202144,,2196000,47,1
2.57E+12,43263016,1,13430610,2,3,1,13,1,43263016,,2196000,54,1
2.57E+12,43266752,1,13400305,2,3,2,13,1,43266752,,2635200,57,1
2.57E+12,43266752,2,13400305,2,3,1,,1,43266752,,2635200,57,1
2.57E+12,43280220,1,13571210,1,0,1,13,1,43280220,,2196000,39,1
2.57E+12,43268489,1,13590101,2,0,1,13,1,43268489,,2196000,38,1
2.57E+12,43265475,1,13210614,2,2,1,13,1,43265475,,2196000,76,1
2.57E+12,43266186,1,13540515,2,1,1,13,1,43266186,,2196000,43,1
2.57E+12,43284991,1,13610620,2,0,1,,1,43284991,,2635200,36,1
2.57E+12,43263170,1,13391028,2,2,1,,1,43263170,,3030000,57,1
2.57E+12,43276680,2,13610102,2,0,1,,1,43276680,,7124250,36,1
2.57E+12,42951771,1,13500301,2,3,1,13,1,42951771,,2196000,47,1
2.57E+12,42951771,1,13500301,2,3,1,13,1,42951771,,2196000,47,1
2.57E+12,42951771,1,13500301,2,2,1,13,1,42951771,,2196000,47,1
2.57E+12,42951771,1,13500301,2,2,1,13,1,42951771,,2196000,47,1
2.57E+12,43267747,1,13610305,2,1,1,13,1,43267747,,2196000,36,1
2.57E+12,43265967,1,13431011,2,1,1,13,1,43265967,,2196000,53,1
2.57E+12,43265967,1,13431011,2,1,1,13,1,43265967,,2196000,53,1
2.57E+12,43265967,1,13431011,2,1,2,13,1,43265967,,2196000,53,1
2.57E+12,43265967,1,13431011,2,1,2,13,1,43265967,,2196000,53,1
2.57E+12,43265967,1,13431011,2,1,1,13,1,43265967,,2196000,53,1
2.57E+12,43265967,1,13431011,2,1,1,13,1,43265967,,2196000,53,1
2.57E+12,43265967,1,13431011,2,1,2,13,1,43265967,,2196000,53,1
2.57E+12,43265967,1,13431011,2,1,2,13,1,43265967,,2196000,53,1
2.57E+12,43265123,2,13490713,2,3,1,,1,43265123,,11112690,47,1
2.57E+12,43278242,2,13600801,2,3,1,,1,43278242,,8121660,36,1
2.57E+12,43275091,1,13560914,1,0,1,13,1,43275091,,2196000,40,1
2.57E+12,43278992,1,13611117,2,0,1,,1,43278992,,4871250,35,1
2.57E+12,43272092,1,13571110,1,0,2,13,1,43272092,,2196000,39,1
2.57E+12,43417438,2,13611209,2,2,1,,1,43417438,,7445963,35,1
2.57E+12,43280985,2,13640820,2,2,1,,1,43280985,,3303000,32,1
2.57E+12,43267363,1,13601215,2,2,1,13,1,43267363,,2196000,36,1
2.57E+12,43283222,2,13550620,2,3,1,,1,43283222,,7124250,42,1
2.57E+12,43274012,1,13590417,1,0,1,13,1,43274012,,2196000,38,1
2.57E+12,43421103,1,13440317,2,1,1,13,1,43421103,,2196000,53,1
2.57E+12,43267328,1,13540627,2,2,1,13,1,43267328,,2635200,43,1
2.57E+12,43269905,2,13310312,2,1,1,,1,43269905,,8121660,66,1
2.57E+12,43277253,1,13550412,2,0,1,13,1,43277253,,2196000,42,1
2.57E+12,43282320,6,13621027,1,0,1,,1,43282320,,4871250,34,1
2.57E+12,43282320,6,13621027,1,0,1,,1,43282320,,2635200,34,1
2.57E+12,43282320,2,13621027,1,0,1,,1,43282320,,4871250,34,1
2.57E+12,43282320,2,13621027,1,0,1,,1,43282320,,2635200,34,1
2.57E+12,43275367,1,13560122,2,0,1,13,1,43275367,,2196000,41,1
2.57E+12,43408416,1,13510202,2,2,1,13,1,43408416,,2196000,46,1
2.57E+12,43280516,1,13480804,2,3,1,,1,43280516,,3030000,48,1
2.57E+12,43263997,1,13390209,2,4,2,13,1,43263997,,2196000,58,1
2.57E+12,43262708,1,13360601,2,4,2,13,1,43262708,,2196000,61,1
2.57E+12,20752956,2,13590615,2,2,1,,1,20752956,,3303000,38,1
2.57E+12,43271056,1,13550503,1,0,1,13,1,43271056,,2196000,42,1
2.57E+12,43412933,1,13260610,2,1,2,13,1,43412933,,2196000,71,1
2.57E+12,43257294,1,13421210,2,3,1,13,1,43257294,,2635200,54,1
2.57E+12,82014508,1,13140611,2,2,2,13,1,82014508,,2196000,83,1
2.57E+12,25924629,1,13380701,2,4,2,13,1,25924629,,2196000,59,1
2.57E+12,43261651,1,13480614,2,3,1,13,1,43261651,,2196000,49,1
2.57E+12,74511256,2,13630525,2,2,1,,1,74511256,,6089100,34,1
2.57E+12,43259135,1,13360610,2,3,2,13,1,43259135,,3030000,61,1
2.57E+12,11110458,1,13480608,2,3,1,13,1,11110458,,2196000,49,1
2.57E+12,43278870,1,13580625,1,0,1,13,1,43278870,,2196000,39,1
2.57E+12,43259514,1,13440508,2,3,1,,1,43259514,,3897000,53,1
2.57E+12,41556922,1,13600603,2,2,1,13,1,41556922,,2196000,37,1
2.57E+12,21171945,1,13560928,2,2,1,13,1,21171945,,3030000,40,1
2.57E+12,21171945,1,13560928,2,2,1,13,1,21171945,,2635200,40,1
2.57E+12,21171945,2,13560928,2,2,1,,1,21171945,,3030000,40,1
2.57E+12,21171945,2,13560928,2,2,1,,1,21171945,,2635200,40,1
2.57E+12,43277654,2,13510220,2,4,1,,1,43277654,,6089100,46,1
2.57E+12,43270163,2,13380301,2,2,1,,1,43270163,,3303000,59,1
2.57E+12,43274117,1,13590815,2,2,1,13,1,43274117,,2196000,37,1
2.57E+12,43269328,1,13200402,2,2,2,13,1,43269328,,2196000,77,1
2.57E+12,43274191,1,13440302,2,2,2,13,1,43274191,,2635200,53,1
2.57E+12,43254592,1,13360302,2,3,1,13,1,43254592,,2196000,61,1
2.57E+12,43260625,1,13110301,2,1,2,13,1,43260625,,2196000,86,1
2.57E+12,43260625,1,13110301,2,1,2,13,1,43260625,,2196000,86,1
2.57E+12,43260625,1,13110301,2,1,2,13,1,43260625,,2196000,86,1
2.57E+12,43260625,1,13110301,2,1,2,13,1,43260625,,2196000,86,1
2.57E+12,43282076,1,13600613,1,0,1,13,1,43282076,,2196000,37,1
2.57E+12,43284348,2,13460302,2,3,1,,1,43284348,,6089100,51,1
2.57E+12,43415915,1,13450601,2,4,2,13,1,43415915,,2196000,52,1
2.57E+12,43414568,1,13550104,1,0,1,13,1,43414568,,2196000,42,1
2.57E+12,43271226,1,13540622,2,1,1,13,1,43271226,,2196000,43,1
2.57E+12,43275664,1,13600916,2,1,1,13,1,43275664,,2196000,36,1
2.57E+12,43273427,1,13641128,2,2,1,13,1,43273427,,2196000,32,1
2.57E+12,43269639,1,13550301,2,1,1,13,1,43269639,,3030000,42,1
2.57E+12,43269639,1,13550301,2,1,1,13,1,43269639,,2196000,42,1
2.57E+12,43269639,6,13550301,2,0,1,,1,43269639,,3030000,42,1
2.57E+12,43269639,6,13550301,2,0,1,,1,43269639,,2196000,42,1
2.57E+12,43276277,1,13501105,2,3,1,13,1,43276277,,2196000,46,1
2.57E+12,43268460,1,13520506,2,2,1,13,1,43268460,,2196000,45,1
2.57E+12,43274532,1,13550413,1,0,1,13,1,43274532,,2196000,42,1
2.57E+12,43257547,1,13480202,2,2,2,13,1,43257547,,2196000,49,1
2.57E+12,43262706,6,13500110,2,4,1,,1,43262706,,6089100,47,1
2.57E+12,43277121,2,13610315,1,0,1,,1,43277121,,6089100,36,1
2.57E+12,43267222,1,13361125,2,4,1,13,1,43267222,,2196000,60,1
2.57E+12,42406294,1,13570602,2,1,2,,1,42406294,,2635200,40,1
2.57E+12,43409136,6,13550415,2,2,1,13,1,43409136,,2196000,42,1
2.57E+12,43275102,1,13570602,1,0,1,13,1,43275102,,4871250,40,1
2.57E+12,43275102,1,13570602,1,0,1,13,1,43275102,,2196000,40,1
2.57E+12,43275102,6,13570602,1,0,1,,1,43275102,,4871250,40,1
2.57E+12,43275102,6,13570602,1,0,1,,1,43275102,,2196000,40,1
2.57E+12,43285516,2,13550915,1,0,1,,1,43285516,,3030000,41,1
2.57E+12,43421574,2,13601015,2,0,1,13,1,43421574,,2196000,36,1
2.57E+12,43283610,6,13580901,2,0,1,,1,43283610,,3030000,38,1
2.57E+12,43269315,1,13571201,2,3,1,,1,43269315,,3030000,39,1
2.57E+12,43413438,1,13601109,1,0,1,,1,43413438,,2635200,36,1
2.57E+12,43267533,1,13480304,2,1,1,13,1,43267533,,2196000,49,1
2.57E+12,43272566,2,13580518,2,2,1,,1,43272566,,4871250,39,1
2.57E+12,43271546,1,13590920,2,2,1,13,1,43271546,,2635200,37,1
2.57E+12,43263921,2,13511207,2,4,1,,1,43263921,,3303000,45,1
2.57E+12,44123655,1,13640107,1,0,1,,1,44123655,,2196000,33,1
2.57E+12,14085217,1,13531101,2,1,1,13,1,14085217,,2196000,43,1
2.57E+12,43275599,2,13650906,2,1,1,,1,43275599,,3030000,31,1
2.57E+12,43414550,1,13470907,2,3,1,13,1,43414550,,2196000,49,1
2.57E+12,43254713,1,13250616,2,3,1,,1,43254713,,2635200,72,1
2.57E+12,43257986,1,13360801,2,3,2,13,1,43257986,,2196000,60,1
2.57E+12,83512306,2,13520407,2,2,1,,1,83512306,,3897000,45,1
2.57E+12,43372155,1,13560123,2,2,1,13,1,43372155,,2196000,41,1
2.57E+12,43275201,1,13551014,2,1,1,13,1,43275201,,2196000,41,1
2.57E+12,43273555,2,13400116,2,2,1,,1,43273555,,8121660,57,1
2.57E+12,43276112,1,13600410,2,1,1,13,1,43276112,,2196000,37,1
2.57E+12,43280035,2,13631211,2,2,1,,1,43280035,,3897000,33,1
2.57E+12,43270758,1,13420401,2,3,1,13,1,43270758,,2196000,55,1
2.57E+12,43276397,1,13550625,2,2,1,13,1,43276397,,2196000,42,1
2.57E+12,43027376,1,13500601,2,1,1,,1,43027376,,2635200,47,1
2.57E+12,43283337,1,13610624,2,0,1,,1,43283337,,2635200,36,1
2.57E+12,43264386,1,13511220,2,1,1,13,1,43264386,,6089100,45,1
2.57E+12,43264386,1,13511220,2,1,1,13,1,43264386,,2196000,45,1
2.57E+12,43264386,2,13511220,2,2,1,,1,43264386,,6089100,45,1
2.57E+12,43264386,2,13511220,2,2,1,,1,43264386,,2196000,45,1
2.57E+12,43252481,1,13270711,2,4,2,13,1,43252481,,2196000,69,1
2.57E+12,43252481,1,13270711,2,4,2,13,1,43252481,,2635200,69,1
2.57E+12,43252481,1,13270711,2,4,2,13,1,43252481,,2196000,69,1
2.57E+12,43252481,1,13270711,2,4,2,13,1,43252481,,2635200,69,1
2.57E+12,43277298,1,13340210,2,3,2,13,1,43277298,,2196000,63,1
2.57E+12,43268574,1,13540527,1,0,1,13,1,43268574,,2196000,43,1
2.57E+12,43264139,1,13450520,2,4,1,13,1,43264139,,2196000,52,1
2.57E+12,21669289,2,13540401,2,2,1,13,1,21669289,,2196000,43,1
2.57E+12,43269705,1,13500201,2,1,1,13,1,43269705,,2196000,47,1
2.57E+12,43418693,6,13570404,2,2,1,,1,43418693,,3303000,40,1
2.57E+12,43268642,2,13590306,2,4,1,,1,43268642,,6089100,38,1
2.57E+12,24810654,1,13360320,2,3,2,13,1,24810654,,2196000,12,1
2.57E+12,24810654,1,13360320,2,3,2,13,1,24810654,,2196000,61,1
2.57E+12,24810654,1,13850226,2,4,2,13,1,24810654,,2196000,12,1
2.57E+12,24810654,1,13850226,2,4,2,13,1,24810654,,2196000,61,1
2.57E+12,43265896,1,13410619,2,4,1,13,1,43265896,,2196000,56,1
2.57E+12,43274499,2,13540410,2,4,1,,1,43274499,,3897000,43,1
2.57E+12,43276351,1,13571008,2,2,1,13,1,43276351,,2635200,39,1
2.57E+12,43281587,2,13510115,2,3,1,,1,43281587,,4871250,46,1
2.57E+12,43268607,1,13620102,1,0,2,13,1,43268607,,2196000,35,1
2.57E+12,43286751,1,13710812,1,0,1,,1,43286751,,3303000,25,1
2.57E+12,43266988,2,13550602,2,4,1,,1,43266988,,8121660,42,1
2.57E+12,43280907,6,13630916,1,0,1,,1,43280907,,2635200,33,1
2.57E+12,43273376,1,13581025,2,3,1,13,1,43273376,,2635200,38,1
2.57E+12,43420468,1,13571220,2,2,1,13,1,43420468,,3897000,39,1
2.57E+12,43420468,1,13571220,2,2,1,13,1,43420468,,2196000,39,1
2.57E+12,43420468,2,13571220,2,3,1,,1,43420468,,3897000,39,1
2.57E+12,43420468,2,13571220,2,3,1,,1,43420468,,2196000,39,1
2.57E+12,43420468,1,13571220,2,2,1,13,1,43420468,,3897000,39,1
2.57E+12,43420468,1,13571220,2,2,1,13,1,43420468,,2196000,39,1
2.57E+12,43420468,2,13571220,2,3,1,,1,43420468,,3897000,39,1
2.57E+12,43420468,2,13571220,2,3,1,,1,43420468,,2196000,39,1
2.57E+12,43274080,1,13580901,2,1,1,13,1,43274080,,2196000,38,1
2.57E+12,43259443,1,13470629,2,4,1,13,1,43259443,,2196000,50,1
2.57E+12,43287076,2,13600601,2,2,1,,1,43287076,,3303000,37,1
2.57E+12,43412961,1,13421020,2,1,1,13,1,43412961,,2196000,54,1
2.57E+12,43259942,2,13451128,2,3,1,,1,43259942,,9299310,51,1
2.57E+12,43420689,1,13500120,2,3,1,13,1,43420689,,2196000,47,1
2.57E+12,43274543,1,13590406,2,1,1,13,1,43274543,,2196000,38,1
2.57E+12,43283751,1,13600324,1,0,1,,1,43283751,,2635200,37,1
2.57E+12,43263380,1,13520808,2,3,1,,1,43263380,,8121660,44,1
2.57E+12,43263380,1,13520808,2,3,1,,1,43263380,,3030000,44,1
2.57E+12,43263380,2,13520808,2,4,1,,1,43263380,,8121660,44,1
2.57E+12,43263380,2,13520808,2,4,1,,1,43263380,,3030000,44,1
2.57E+12,43283708,2,13570901,2,3,1,,1,43283708,,3897000,39,1
2.57E+12,24006507,2,13400505,2,4,1,,1,24006507,,3897000,57,1
2.57E+12,43273658,1,13600110,2,2,1,,1,43273658,,3897000,37,1
2.57E+12,43273658,1,13600110,2,2,1,,1,43273658,,3030000,37,1
2.57E+12,43273658,2,13600110,2,2,1,,1,43273658,,3897000,37,1
2.57E+12,43273658,2,13600110,2,2,1,,1,43273658,,3030000,37,1
2.57E+12,43273658,1,13600110,2,2,1,,1,43273658,,3897000,37,1
2.57E+12,43273658,1,13600110,2,2,1,,1,43273658,,3030000,37,1
2.57E+12,43273658,2,13600110,2,2,1,,1,43273658,,3897000,37,1
2.57E+12,43273658,2,13600110,2,2,1,,1,43273658,,3030000,37,1
2.57E+12,43256206,1,13411002,2,2,1,13,1,43256206,,2196000,55,1
2.57E+12,43260094,1,13490104,2,4,1,13,1,43260094,,2196000,48,1
2.57E+12,43265558,1,13210123,1,0,1,,1,43265558,,2635200,76,1
2.57E+12,43276626,1,13470701,2,4,1,13,1,43276626,,2196000,50,1
2.57E+12,45608914,1,13560104,1,0,1,13,1,45608914,,2196000,41,1
2.57E+12,43286509,6,13620729,1,0,1,,1,43286509,,7124250,34,1
2.57E+12,43286509,6,13620729,1,0,1,,1,43286509,,3897000,34,1
2.57E+12,43286509,2,13620729,2,0,1,,1,43286509,,7124250,34,1
2.57E+12,43286509,2,13620729,2,0,1,,1,43286509,,3897000,34,1
2.57E+12,43286509,6,13620729,1,0,1,,1,43286509,,7124250,34,1
2.57E+12,43286509,6,13620729,1,0,1,,1,43286509,,3897000,34,1
2.57E+12,43286509,2,13620729,2,0,1,,1,43286509,,7124250,34,1
2.57E+12,43286509,2,13620729,2,0,1,,1,43286509,,3897000,34,1
2.57E+12,43259199,2,13340102,2,3,1,,1,43259199,,3897000,63,1
2.57E+12,43266410,1,13521001,2,2,1,13,1,43266410,,2196000,44,1
2.57E+12,43265055,1,13410706,2,1,2,13,1,43265055,,2196000,55,1
2.57E+12,10640210,1,13570615,2,1,1,13,1,10640210,,2196000,40,1
2.57E+12,43278547,1,13620409,1,0,1,13,1,43278547,,3897000,35,1
2.57E+12,43278547,1,13620409,1,0,1,13,1,43278547,,2196000,35,1
2.57E+12,43278547,2,13620409,2,1,1,,1,43278547,,3897000,35,1
2.57E+12,43278547,2,13620409,2,1,1,,1,43278547,,2196000,35,1
2.57E+12,43278547,1,13620409,1,0,1,13,1,43278547,,3897000,35,1
2.57E+12,43278547,1,13620409,1,0,1,13,1,43278547,,2196000,35,1
2.57E+12,43278547,2,13620409,2,1,1,,1,43278547,,3897000,35,1
2.57E+12,43278547,2,13620409,2,1,1,,1,43278547,,2196000,35,1
2.57E+12,43283761,2,13581115,2,2,1,,1,43283761,,3030000,38,1
2.57E+12,43259191,1,13460307,2,2,1,13,1,43259191,,2196000,51,1
2.57E+12,43273677,1,13601105,2,2,1,,1,43273677,,2635200,36,1
2.57E+12,43283513,2,13540613,2,2,1,,1,43283513,,3303000,43,1
2.57E+12,43284046,2,13640102,2,1,1,,1,43284046,,3897000,33,1
2.57E+12,43278158,1,13580306,2,1,1,13,1,43278158,,2196000,39,1
2.57E+12,43264387,1,13450516,2,2,1,13,1,43264387,,2196000,52,1
2.57E+12,43260990,1,13371224,2,3,1,13,1,43260990,,2196000,59,1
2.57E+12,43257626,1,13340104,2,3,2,13,1,43257626,,2196000,63,1
2.57E+12,43271223,1,13350514,2,3,2,13,1,43271223,,2196000,62,1
2.57E+12,43281715,2,13670710,1,0,1,,1,43281715,,2635200,29,1
2.57E+12,43273873,2,13340710,2,2,1,,1,43273873,,8121660,62,1
2.57E+12,43415869,1,13391001,2,4,2,13,1,43415869,,2196000,57,1
2.57E+12,43256480,1,13400523,2,3,1,13,1,43256480,,2196000,57,1
2.57E+12,43267003,1,13461015,2,3,2,13,1,43267003,,2196000,50,1
2.57E+12,27077699,1,13560101,2,1,1,13,1,27077699,,2196000,41,1
2.57E+12,43259773,2,13480906,2,2,1,,1,43259773,,3897000,48,1
2.57E+12,43283728,1,13580830,2,2,1,13,1,43283728,,2196000,38,1
2.57E+12,43353141,2,13490819,2,2,1,,1,43353141,,3897000,47,1
2.57E+12,43278541,1,13560101,2,3,1,13,1,43278541,,2196000,41,1
2.57E+12,43271164,1,13480109,2,2,1,13,1,43271164,,2196000,49,1
2.57E+12,43413669,1,13620110,1,0,1,13,1,43413669,,2196000,35,1
2.57E+12,27309128,1,13550702,2,3,1,13,1,27309128,,2196000,42,1
2.57E+12,43274733,1,13490219,2,3,1,13,1,43274733,,2196000,48,1
2.57E+12,43274953,1,13481109,2,4,2,13,1,43274953,,2196000,48,1
2.57E+12,43271788,6,13590914,2,1,1,13,1,43271788,,2196000,37,1
2.57E+12,43270345,1,13560410,2,2,1,13,1,43270345,,7124250,41,1
2.57E+12,43270345,1,13560410,2,2,1,13,1,43270345,,2196000,41,1
2.57E+12,43270345,1,13560410,2,2,1,,1,43270345,,7124250,41,1
2.57E+12,43270345,1,13560410,2,2,1,,1,43270345,,2196000,41,1
2.57E+12,43266512,1,13520810,2,2,1,13,1,43266512,,2196000,44,1
2.57E+12,43266512,1,13520810,2,3,1,,1,43266512,,2196000,44,1
2.57E+12,43272881,1,13541022,2,2,2,13,1,43272881,,2635200,42,1
2.57E+12,24807605,1,13470201,2,4,1,,1,24807605,,3030000,50,1
2.57E+12,43280314,2,13600730,2,2,1,,1,43280314,,6089100,36,1
2.57E+12,43280314,2,13600730,2,2,1,,1,43280314,,3897000,36,1
2.57E+12,43280314,2,13600730,2,3,1,,1,43280314,,6089100,36,1
2.57E+12,43280314,2,13600730,2,3,1,,1,43280314,,3897000,36,1
2.57E+12,43267592,2,13521114,2,0,1,,1,43267592,,4871250,44,1
2.57E+12,43254487,1,13381201,2,3,1,13,1,43254487,,2196000,58,1
2.57E+12,50559886,2,13560401,2,4,1,,1,50559886,,6089100,41,1
2.57E+12,43276779,1,13610210,2,2,1,13,1,43276779,,2196000,36,1
2.57E+12,43275393,1,13570701,2,2,1,13,1,43275393,,2196000,40,1
2.57E+12,14083745,1,13600529,2,2,1,13,1,14083745,,2196000,37,1
2.57E+12,43277188,1,13561106,2,2,1,13,1,43277188,,2196000,40,1
2.57E+12,43275108,1,13611024,1,0,1,,1,43275108,,3303000,35,1
2.57E+12,43254524,1,13491219,2,3,1,13,1,43254524,,2196000,47,1
2.57E+12,43280988,1,13610502,2,2,1,,1,43280988,,2635200,36,1
2.57E+12,83607217,1,13590701,2,1,1,13,1,83607217,,2196000,38,1
2.57E+12,43285838,1,13640205,2,0,1,,1,43285838,,2635200,33,1
2.57E+12,43422015,1,13621014,1,0,1,13,1,43422015,,2196000,34,1
2.57E+12,12673471,2,13520826,2,3,1,,1,12673471,,4871250,44,1
2.57E+12,43274049,1,13541211,1,0,1,13,1,43274049,,2196000,42,1
2.57E+12,43273745,1,13560630,1,0,2,13,1,43273745,,2196000,41,1
2.57E+12,43268565,1,13581130,1,0,1,13,1,43268565,,2196000,38,1
2.57E+12,24810531,1,13500102,1,4,1,13,1,24810531,,2196000,47,1
2.57E+12,43276364,1,13520402,2,3,1,13,1,43276364,,2196000,45,1
2.57E+12,43272552,1,13570701,1,0,1,13,1,43272552,,2196000,40,1
2.57E+12,43276880,1,13590806,1,0,1,13,1,43276880,,2196000,37,1
2.57E+12,43279398,1,13570601,2,2,1,13,1,43279398,,2196000,40,1
2.57E+12,44809727,1,13560601,2,1,1,13,1,44809727,,2196000,41,1
2.57E+12,43261286,1,13500520,2,1,1,13,1,43261286,,2196000,47,1
2.57E+12,43255458,1,13390813,2,4,1,13,1,43255458,,3030000,57,1
2.57E+12,43282958,1,13410109,2,2,1,,1,43282958,,9299310,56,1
2.57E+12,43273180,1,13541119,2,3,1,,1,43273180,,2635200,42,1
2.57E+12,43273248,1,13560303,2,1,1,,1,43273248,,2635200,41,1
2.57E+12,43260402,1,13470413,2,4,1,13,1,43260402,,2196000,50,1
2.57E+12,43279282,1,13450402,2,4,2,13,1,43279282,,2635200,52,1
2.57E+12,43407716,1,13400722,2,2,1,13,1,43407716,,2196000,56,1
2.57E+12,43272196,1,13600301,2,2,1,13,1,43272196,,2196000,37,1
2.57E+12,24808283,1,13490304,2,4,1,13,1,24808283,,2196000,48,1
2.57E+12,43266308,1,13411206,2,4,2,13,1,43266308,,2196000,55,1
2.57E+12,43419252,1,13540920,1,0,1,13,1,43419252,,2196000,42,1
2.57E+12,43271652,1,13471023,2,2,1,13,1,43271652,,2196000,49,1
2.57E+12,42404832,1,13570601,2,4,1,,1,42404832,,2635200,40,1
2.57E+12,43256442,1,13411025,2,2,1,13,1,43256442,,2196000,55,1
2.57E+12,43265251,1,13530614,2,2,1,13,1,43265251,,2196000,44,1
2.57E+12,43265251,1,13530614,2,2,1,13,1,43265251,,2196000,44,1
2.57E+12,43265251,1,13530614,2,2,1,13,1,43265251,,2196000,44,1
2.57E+12,43265251,1,13530614,2,2,1,13,1,43265251,,2196000,44,1
2.57E+12,43265706,1,13380301,2,2,1,,1,43265706,,2635200,59,1
2.57E+12,43259702,2,13440524,2,3,1,,1,43259702,,8121660,53,1
2.57E+12,43258282,2,13400313,2,4,1,,1,43258282,,4871250,57,1
2.57E+12,43270028,1,13530716,2,1,1,13,1,43270028,,2196000,43,1
2.57E+12,43270028,1,13530716,2,1,1,13,1,43270028,,2196000,43,1
2.57E+12,43270028,1,13530716,2,1,1,13,1,43270028,,2196000,43,1
2.57E+12,43270028,1,13530716,2,1,1,13,1,43270028,,2196000,43,1
2.57E+12,43267741,2,13610508,2,3,1,,1,43267741,,3394296,36,1
2.57E+12,43267610,1,13571230,1,0,1,13,1,43267610,,2196000,39,1
2.57E+12,43269908,1,13500111,2,2,1,13,1,43269908,,2196000,47,1
2.57E+12,43267984,1,13470507,2,4,1,13,1,43267984,,2196000,50,1
2.57E+12,43257490,1,13150101,2,3,2,13,1,43257490,,2635200,82,1
2.57E+12,43401693,1,13300803,2,4,2,13,1,43401693,,2635200,66,1
2.57E+12,45724104,12,13430409,2,2,1,13,1,45724104,,2196000,54,1
2.57E+12,43409023,1,13560501,2,1,1,13,1,43409023,,2196000,41,1
2.57E+12,43251731,2,13360701,2,2,1,,1,43251731,,9299310,61,1
2.57E+12,43273645,2,13591229,2,2,1,,1,43273645,,3303000,37,1
2.57E+12,43258468,1,13520402,2,3,1,13,1,43258468,,2196000,45,1
2.57E+12,43264923,1,13530712,2,2,1,13,1,43264923,,2196000,43,1
2.57E+12,43263339,1,13431103,2,4,1,13,1,43263339,,2196000,53,1
2.57E+12,43267596,1,13550401,2,0,1,13,1,43267596,,2196000,42,1
2.57E+12,43275038,2,13560615,2,1,1,,1,43275038,,3303000,41,1
2.57E+12,43262902,1,13480305,2,3,2,13,1,43262902,,2635200,49,1
2.57E+12,43269928,1,13440431,1,0,1,13,1,43269928,,2196000,53,1
2.57E+12,43269928,1,13440431,1,0,1,13,1,43269928,,2196000,53,1
2.57E+12,43269928,1,13440431,1,0,1,13,1,43269928,,2196000,53,1
2.57E+12,43269928,1,13440431,1,0,1,13,1,43269928,,2196000,53,1
2.57E+12,43265753,2,13441228,2,3,1,,1,43265753,,6089100,52,1
2.57E+12,43259711,1,13530617,2,4,1,13,1,43259711,,2196000,44,1
2.57E+12,43276048,1,13640425,1,0,1,13,1,43276048,,2196000,33,1
2.57E+12,43267039,2,13531201,2,2,1,,1,43267039,,3030000,43,1
2.57E+12,43272210,1,13510506,2,2,1,13,1,43272210,,2196000,46,1
2.57E+12,43256738,1,13460618,2,3,1,13,1,43256738,,2196000,51,1
2.57E+12,40635060,1,13420706,2,3,2,13,1,40635060,,2196000,54,1
2.57E+12,43281996,2,13550624,1,0,1,,1,43281996,,2196000,42,1
2.57E+12,43266087,1,13501104,2,3,1,13,1,43266087,,2196000,46,1
2.57E+12,43266087,1,13501104,2,3,1,13,1,43266087,,2196000,46,1
2.57E+12,43266087,1,13501104,2,3,1,13,1,43266087,,2196000,46,1
2.57E+12,43266087,1,13501104,2,3,1,13,1,43266087,,2196000,46,1
2.57E+12,43256982,1,13350313,2,2,1,13,1,43256982,,2196000,62,1
2.57E+12,43419255,1,13620825,1,0,1,13,1,43419255,,2196000,34,1
2.57E+12,43352724,1,13321030,2,2,2,13,1,43352724,,2196000,64,1
2.57E+12,43274138,1,13370606,2,4,2,,1,43274138,,2196000,60,1
2.57E+12,43256156,1,13250316,2,4,2,13,1,43256156,,2196000,72,1
2.57E+12,43267231,1,13471107,2,3,1,13,1,43267231,,2196000,49,1
2.57E+12,43269456,1,13360112,2,4,1,,1,43269456,,3897000,61,1
2.57E+12,43270775,1,13520409,2,3,1,13,1,43270775,,2635200,45,1
2.57E+12,85089309,1,13470809,2,3,1,13,1,85089309,,2196000,49,1
2.57E+12,43277321,1,13591203,2,0,1,,1,43277321,,3030000,37,1
2.57E+12,43274034,1,13460622,2,2,1,13,1,43274034,,2196000,51,1
2.57E+12,43276745,2,13510619,2,1,1,13,1,43276745,,2196000,46,1
2.57E+12,43422769,1,13590301,2,2,1,,1,43422769,,2196000,38,1
2.57E+12,43268463,1,13140306,1,0,2,,1,43268463,,2635200,83,1
2.57E+12,43268463,1,13140306,1,0,2,,1,43268463,,2635200,83,1
2.57E+12,43280474,2,13570701,2,3,1,,1,43280474,,4871250,40,1
2.57E+12,43268374,1,13570310,1,0,1,13,1,43268374,,2196000,40,1
2.57E+12,43267742,1,13520919,2,1,1,13,1,43267742,,2196000,44,1
2.57E+12,85269334,2,13410602,2,3,1,,1,85269334,,6089100,56,1
2.57E+12,85269334,2,13410602,2,3,1,,1,85269334,,3030000,56,1
